component__best_path__mean,component__bridge_coverage__mean,component__coherence__mean,component__coverage__mean,component__fragility__mean,component__redundancy__mean,component__score_raw__mean,graph_score_max,graph_score_mean,graph_score_min,graph_score_std,n_rows,n_success,paper_id,paper_key,rating,sheet,title,variant_id,variant_name
0.4803435801795425,0.9181372549019607,0.9880952380952381,0.9583333333333334,0.06247486242965609,0.8333333333333333,0.6598918365487845,0.8803456192236659,0.8098918359290008,0.672856206048448,0.057315984560465105,64,64,023,MLComputing__023__understanding-error-propagation-in-deep-learning-neural-network-dnn-accelerators,Good,MLComputing,Understanding Error Propagation in Deep-Learning Neural Network (DNN) Accelerators and Applications,agg_softmin,Propagation aggregate = softmin
0.4890804779716228,0.7438072344322344,0.9940476190476191,0.6666666666666666,0.09250257704325858,0.875,0.5916679701159041,0.8391407174315598,0.7416679696325681,0.46442400988860477,0.11525858454093367,64,64,024,MLComputing__024__binfi-an-efficient-fault-injector-for-safety-critical-machine-learning-systems,Good,MLComputing,BinFI: An Efficient Fault Injector for Safety-Critical Machine Learning Systems,agg_softmin,Propagation aggregate = softmin
0.4670386993171249,0.7206699346405229,0.9663590485601355,0.375,0.12544439147795172,0.9583333333333334,0.5559964046237327,0.8075038914011587,0.7059964042117399,0.5541114719476732,0.09894031718879441,64,64,025,MLComputing__025__towards-trustworthy-and-aligned-machine-learning-a-data-centric-survey-with-caus,Neutral,MLComputing,Towards Trustworthy and Aligned Machine Learning: A Data-centric Survey with Causality Perspectives,agg_softmin,Propagation aggregate = softmin
0.42970964629786745,0.5778786430960344,0.8128832376952678,0.5238095238095238,0.18852823537942331,0.6666666666666667,0.45728711319204113,0.843783186233084,0.6072871129774668,0.24446306799962353,0.19460600406801765,56,56,026,MLComputing__026__holistic-survey-of-privacy-and-fairness-in-machine-learning,Neutral,MLComputing,Holistic Survey of Privacy and Fairness in Machine Learning,agg_softmin,Propagation aggregate = softmin
0.5137440627560456,0.4800551470588235,0.904265873015873,0.16666666666666666,0.18021117461946884,0.7916666666666666,0.4472613802290509,0.8207621198950347,0.5972613800345281,0.4156115750580939,0.12960202145367364,64,64,027,MLComputing__027__assuring-the-machine-learning-lifecycle-desiderata-methods-and-challenges,Neutral,MLComputing,"Assuring the Machine Learning Lifecycle: Desiderata, Methods, and Challenges",agg_softmin,Propagation aggregate = softmin
0.45130555257657073,0.4115973312401883,0.4853854585312386,0.23809523809523808,0.35058405808489335,0.619047619047619,0.3283433247612463,0.764271149737733,0.4783433248045596,0.24818863948623887,0.18964896337905396,56,56,028,MLComputing__028__bias-mitigation-for-machine-learning-classifiers-a-comprehensive-survey,Neutral,MLComputing,Bias Mitigation for Machine Learning Classifiers: A Comprehensive Survey,agg_softmin,Propagation aggregate = softmin
0.48341621825022396,0.6822916666666666,0.8392217101894521,0.4583333333333333,0.14067398415055132,0.7916666666666666,0.5188313779589185,0.8537215835233498,0.6688313776212557,0.24965365245954774,0.19482176301165624,64,64,029,MLComputing__029__machine-learning-interpretability-a-survey-on-methods-and-metrics,Neutral,MLComputing,Machine Learning Interpretability: A Survey on Methods and Metrics,agg_softmin,Propagation aggregate = softmin
0.558708627121279,0.5247767857142858,0.875,0.29166666666666663,0.16301837827262136,0.75,0.47558526313466465,0.8024646086524798,0.625585262883494,0.24713475037770802,0.1748016927586993,64,64,030,MLComputing__030__explainable-trustworthy-and-ethical-machine-learning-for-healthcare-a-survey,Neutral,MLComputing,"Explainable, Trustworthy, and Ethical Machine Learning for Healthcare: A Survey",agg_softmin,Propagation aggregate = softmin
0.48765493570563767,0.311499797287336,0.6302083333333334,0.16666666666666666,0.304779825681013,0.5416666666666666,0.31500920939609145,0.7717540519360596,0.46500920946607305,0.24441058674281285,0.1728695397836831,64,64,031,MLComputing__031__toward-transparent-ai-a-survey-on-interpreting-the-inner-structures-of-deep-neur,Neutral,MLComputing,Toward Transparent AI: A Survey on Interpreting the Inner Structures of Deep Neural Networks,agg_softmin,Propagation aggregate = softmin
0.1778500110103619,0.06370192307692307,0.125,0.0,0.16846310132013298,0.125,0.0663685183238013,0.4729417924654678,0.21636851889106426,0.1500000007,0.10428834794063328,64,64,032,MLComputing__032__interpretable-machine-learning-fundamental-principles-and-10-grand-challenges,Neutral,MLComputing,Interpretable Machine Learning: Fundamental Principles and 10 Grand Challenges,agg_softmin,Propagation aggregate = softmin
0.38976127080323114,0.3060096153846154,0.45318223443223443,0.125,0.2844497885048053,0.4583333333333333,0.2578434767144643,0.8013747701723458,0.4078434768987773,0.1500000007,0.20785929939276115,64,64,033,MLComputing__033__a-survey-on-neural-network-interpretability,Neutral,MLComputing,A Survey on Neural Network Interpretability,agg_softmin,Propagation aggregate = softmin
0.5149826091334667,0.543466857897005,0.8041666666666667,0.5,0.19311650402893785,0.75,0.47856155781994386,0.8474230251011631,0.6285615575628207,0.3133934437407093,0.16885555794771054,64,64,034,MLComputing__034__interpretable-and-explainable-machine-learning-methods-for-predictive-process-mo,Neutral,MLComputing,Interpretable and Explainable Machine Learning Methods for Predictive Process Monitoring,agg_softmin,Propagation aggregate = softmin
0.4373413174908765,0.3917892156862745,0.7332589285714286,0.16666666666666666,0.19059468797639348,0.6666666666666666,0.3686859896216383,0.7694263711397352,0.5186859895842663,0.1500000007,0.20506217312102515,64,64,035,MLComputing__035__machine-learning-for-reliability-engineering-and-safety-applications-review,Neutral,MLComputing,Machine Learning for Reliability Engineering and Safety Applications: Review,agg_softmin,Propagation aggregate = softmin
0.523914630983949,0.7367870225013081,0.9795918367346939,0.8095238095238095,0.048902565914893156,0.619047619047619,0.5796087359670735,0.8208907878843649,0.729608735507856,0.5858305433127077,0.07316316683925708,56,56,036,MLComputing__036__a-comparative-study-of-machine-learning-algorithms-for-credit-card-fraud-detecti,Neutral,MLComputing,A Comparative Study of Machine Learning Algorithms for Credit Card Fraud Detection,agg_softmin,Propagation aggregate = softmin
0.4535935072129153,0.4814274267399268,0.6842960858585858,0.5416666666666666,0.24309902421875085,0.8333333333333334,0.44488665510792313,0.7839090085641376,0.5948866549181497,0.2532754673684118,0.20106077295733296,64,64,037,MLComputing__037__an-empirical-evaluation-of-generic-convolutional-and-recurrent-networks-for-sequ,Neutral,MLComputing,An Empirical Evaluation of Generic Convolutional and Recurrent Networks for Sequence Modeling,agg_softmin,Propagation aggregate = softmin
0.4850203562345651,0.6787946428571429,0.9838541666666667,0.6666666666666666,0.08306185981979694,0.75,0.5560465541332907,0.8205761666950484,0.7060465537211976,0.5912902957923263,0.0808661412778232,64,64,038,MLComputing__038__comparison-on-feature-selection-methods-for-textclassification,Neutral,MLComputing,Comparison on Feature Selection Methods for TextClassification,agg_softmin,Propagation aggregate = softmin
0.4923191292164228,0.7305631868131868,0.9797077922077922,1.0,0.06672130857545117,0.7083333333333334,0.599933161941864,0.8479649811361654,0.7499331614419975,0.6764090174882824,0.055830597723638034,64,64,039,MLComputing__039__assessing-the-effect-of-pca-based-dimensionality-reduction-on-machine-learning-p,Neutral,MLComputing,Assessing the Effect of PCA-Based Dimensionality Reduction on Machine Learning Performance in Hyperspectral Optical Imaging,agg_softmin,Propagation aggregate = softmin
0.509992858813545,0.8501373626373626,0.9930555555555556,0.9583333333333334,0.07764928159489577,0.9166666666666666,0.6610240520123813,0.8678267159640377,0.8110240513903333,0.7519573663535258,0.03282613937173053,64,64,040,MLComputing__040__why-does-bagging-work-a-bayesian-account-and-its-implications,Neutral,MLComputing,Why Does Bagging Work ? A Bayesian Account and its Implications,agg_softmin,Propagation aggregate = softmin
0.5052768381426771,0.6020890567765568,0.875,0.75,0.13884777382951316,0.7916666666666666,0.5372643076553815,0.8465577901071715,0.6872643072808529,0.24783784079852783,0.178397942402199,64,64,041,MLComputing__041__using-random-forest-to-learn-imbalanced-data,Neutral,MLComputing,Using Random Forest to Learn Imbalanced Data,agg_softmin,Propagation aggregate = softmin
0.4819333102918641,0.7750057234432235,0.9550414078674948,0.875,0.07979015179407319,0.875,0.6165203764514103,0.8710189901067525,0.7665203759183696,0.6379190599157496,0.07327831766080202,64,64,042,MLComputing__042__image-processing-based-performance-evaluation-of-knn-and-svm-classifiers-for-lun,Neutral,MLComputing,Image Processing-based Performance Evaluation of KNN and SVM Classifiers for Lung Cancer Diagnosis,agg_softmin,Propagation aggregate = softmin
0.40542560200818034,0.5227678571428571,0.7975307168321875,0.5416666666666666,0.10721204286953494,0.7083333333333334,0.4561362967072145,0.8074400701200924,0.6061362964949418,0.1500000007,0.19333900228253606,64,64,043,MLComputing__043__a-survey-on-feature-selection-methods,Neutral,MLComputing,A survey on feature selection methods,agg_softmin,Propagation aggregate = softmin
0.47294064869735825,0.7832482993197278,0.8571428571428571,0.8571428571428571,0.13157051448112353,0.6666666666666667,0.5657402312606744,0.8552231529044807,0.7157402308291939,0.2356671339062933,0.19548427024663526,56,56,044,MLComputing__044__empirical-comparison-of-supervised-learning-algorithms-for-classification,Neutral,MLComputing,Empirical Comparison of Supervised Learning Algorithms for Classification,agg_softmin,Propagation aggregate = softmin
0.22414973741332153,0.383819826007326,0.46280259595476986,0.375,0.058855599933450756,0.5,0.30194431046062126,0.8174532265689549,0.4519443105567326,0.1500000007,0.30370350898193404,64,64,045,MLComputing__045__random-forests,Good,MLComputing,Random Forests,agg_softmin,Propagation aggregate = softmin
0.4522762268951074,0.5686677631578947,0.7377392344497608,0.29166666666666663,0.07872673557883678,0.7083333333333334,0.45261757728806773,0.8706111690261327,0.6026175770828326,0.1500000007,0.27079507538969133,64,64,046,MLComputing__046__a-few-useful-things-to-know-about-machine-learning,Good,MLComputing,A Few Useful Things to Know About Machine Learning,agg_softmin,Propagation aggregate = softmin
0.41627749775438305,0.620141806722689,0.8206021660801073,0.7083333333333334,0.09866531151771413,0.8333333333333334,0.522198579332955,0.8316540232645779,0.6721985789885577,0.1500000007,0.21164051526422828,64,64,047,MLComputing__047__imagenet-classification-with-deep-convolutional-neural-networks,Good,MLComputing,ImageNet Classification with Deep Convolutional Neural Networks,agg_softmin,Propagation aggregate = softmin
0.4507060896101205,0.4219574849170437,0.6669823232323232,0.7083333333333334,0.16765708641985472,0.7083333333333334,0.4367988963253785,0.7818826984931897,0.5867988961517807,0.1500000007,0.2245642590302707,64,64,048,MLComputing__048__attention-is-all-you-need,Good,MLComputing,Attention Is All You Need,agg_softmin,Propagation aggregate = softmin
0.11075857029434233,0.14411764705882354,0.21217105263157893,0.20833333333333331,0.034931819531747524,0.25,0.13802972000502056,0.7922168176663413,0.2880297204289611,0.1500000007,0.24285668117378495,64,64,049,MLComputing__049__dropout-a-simple-way-to-prevent-neural-networks-from-overfitting,Good,MLComputing,Dropout: A Simple Way to Prevent Neural Networks from Overfitting,agg_softmin,Propagation aggregate = softmin
0.2029946606532029,0.10059523809523808,0.20476190476190476,0.09523809523809523,0.15828518218503804,0.33333333333333337,0.13215469735935453,0.621112561969099,0.28215469779504515,0.1500000007,0.1848902664479237,56,56,050,MLComputing__050__adam-a-method-for-stochastic-optimization,Good,MLComputing,Adam: A Method for Stochastic Optimization,agg_softmin,Propagation aggregate = softmin
0.4922963353457184,0.5890625,0.8459280303030303,0.5416666666666666,0.1745837703717057,0.9166666666666666,0.5204116129776435,0.8587396921996049,0.6704116126368201,0.2391152834796741,0.1820792996891101,64,64,000,Pyschology__000__the-magical-number-seven-plus-or-minus-two-some-limits-on-our-capacity-for-proce,Good,Pyschology,"The Magical Number Seven, Plus or Minus Two: Some Limits on Our Capacity for Processing Information",agg_softmin,Propagation aggregate = softmin
0.5078249987898864,0.8105654761904761,1.0,0.7916666666666666,0.08606318494031057,0.875,0.6271048076707108,0.8346116678414357,0.7771048071165011,0.7345636762179425,0.027438136633353965,64,64,006,Pyschology__006__studies-of-interference-in-serial-verbal-reactions,Good,Pyschology,Studies of Interference in Serial Verbal Reactions,agg_softmin,Propagation aggregate = softmin
0.521017678500108,0.8406250000000001,1.0,0.9583333333333334,0.06177689334010742,0.75,0.6394774689573441,0.8696607161169523,0.7894774683783892,0.7147988780043103,0.055277063999365515,64,64,007,Pyschology__007__the-nature-of-love,Good,Pyschology,The Nature of Love,agg_softmin,Propagation aggregate = softmin
0.49751002330602756,0.7188129578754578,0.9216346153846153,0.875,0.09692783931253922,0.75,0.581705030936952,0.8398068279450932,0.7317050304735419,0.3766971563107772,0.13881016327873827,64,64,008,Pyschology__008__cognitive-consequences-of-forced-compliance,Good,Pyschology,Cognitive Consequences of Forced Compliance,agg_softmin,Propagation aggregate = softmin
