paper_id,sheet,title,rating,pdf_path,status,mean,stdev,min,max,n,first_failure_stage,first_failure_message
008,Pyschology,Cognitive Consequences of Forced Compliance,Good,data/pdfs/Pyschology/008__cognitive-consequences-of-forced-compliance.pdf,ok,0.6413583013978154,0.17684624562519205,0.19114317667355846,0.7817671961998056,64,,
009,Pyschology,Self-Efficacy: Toward a Unifying Theory of Behavioral Change,Good,data/pdfs/Pyschology/009__self-efficacy-toward-a-unifying-theory-of-behavioral-change.pdf,missing_pdf,,,,,0,missing_pdf,
010,Pyschology,Studies of Independence and Conformity: A Minority of One Against a Unanimous Majority,Good,data/pdfs/Pyschology/010__studies-of-independence-and-conformity-a-minority-of-one-against-a-unanimous-maj.pdf,missing_pdf,,,,,0,missing_pdf,
011,Pyschology,Cognitive and Attentional Mechanisms in Delay of Gratification,Good,data/pdfs/Pyschology/011__cognitive-and-attentional-mechanisms-in-delay-of-gratification.pdf,missing_pdf,,,,,0,missing_pdf,
012,Pyschology,Self-Discipline Outdoes IQ in Predicting Academic Performance of Adolescents,Good,data/pdfs/Pyschology/012__self-discipline-outdoes-iq-in-predicting-academic-performance-of-adolescents.pdf,missing_pdf,,,,,0,missing_pdf,
013,Pyschology,Estimating the Reproducibility of Psychological Science,Good,data/pdfs/Pyschology/013__estimating-the-reproducibility-of-psychological-science.pdf,missing_pdf,,,,,0,missing_pdf,
014,Pyschology,On Being Sane in Insane Places,Good,data/pdfs/Pyschology/014__on-being-sane-in-insane-places.pdf,missing_pdf,,,,,0,missing_pdf,
015,Pyschology,The episodic buffer: a new component of working memory?,Good,data/pdfs/Pyschology/015__the-episodic-buffer-a-new-component-of-working-memory.pdf,missing_pdf,,,,,0,missing_pdf,
016,Pyschology,Effects of Mindfulness on Psychological Health: A Review of Empirical Studies,Good,data/pdfs/Pyschology/016__effects-of-mindfulness-on-psychological-health-a-review-of-empirical-studies.pdf,missing_pdf,,,,,0,missing_pdf,
017,Pyschology,Mindfulness Meditation and Psychopathology,Good,data/pdfs/Pyschology/017__mindfulness-meditation-and-psychopathology.pdf,missing_pdf,,,,,0,missing_pdf,
018,Pyschology,The moderator-mediator variable distinction in social psychological research,Good,data/pdfs/Pyschology/018__the-moderator-mediator-variable-distinction-in-social-psychological-research.pdf,missing_pdf,,,,,0,missing_pdf,
019,Pyschology,Grit: Perseverance and Passion for Long-Term Goals,Good,data/pdfs/Pyschology/019__grit-perseverance-and-passion-for-long-term-goals.pdf,missing_pdf,,,,,0,missing_pdf,
020,Pyschology,The Benefits of Frequent Positive Affect: Does Happiness Lead to Success?,Good,data/pdfs/Pyschology/020__the-benefits-of-frequent-positive-affect-does-happiness-lead-to-success.pdf,missing_pdf,,,,,0,missing_pdf,
021,Pyschology,A National Experiment Reveals Where a Growth Mindset Improves Achievement,Good,data/pdfs/Pyschology/021__a-national-experiment-reveals-where-a-growth-mindset-improves-achievement.pdf,missing_pdf,,,,,0,missing_pdf,
022,Pyschology,The neuroscience of growth mindset and intrinsic motivation,Good,data/pdfs/Pyschology/022__the-neuroscience-of-growth-mindset-and-intrinsic-motivation.pdf,missing_pdf,,,,,0,missing_pdf,
023,Pyschology,The Stress Buffering Role of Social Support,Good,data/pdfs/Pyschology/023__the-stress-buffering-role-of-social-support.pdf,missing_pdf,,,,,0,missing_pdf,
024,Pyschology,Coping with chaos: How disordered contexts promote stereotyping and discrimination,Bad,data/pdfs/Pyschology/024__coping-with-chaos-how-disordered-contexts-promote-stereotyping-and-discriminatio.pdf,missing_pdf,,,,,0,missing_pdf,
025,Pyschology,Feeling the Future: Experimental Evidence for Anomalous Retroactive Influences on Cognition and Affect,Bad,data/pdfs/Pyschology/025__feeling-the-future-experimental-evidence-for-anomalous-retroactive-influences-on.pdf,missing_pdf,,,,,0,missing_pdf,
026,Pyschology,Power Posing: Brief Nonverbal Displays Affect Neuroendocrine Levels and Risk Tolerance,Bad,data/pdfs/Pyschology/026__power-posing-brief-nonverbal-displays-affect-neuroendocrine-levels-and-risk-tole.pdf,missing_pdf,,,,,0,missing_pdf,
027,Pyschology,Rule learning by cotton-top tamarins,Bad,data/pdfs/Pyschology/027__rule-learning-by-cotton-top-tamarins.pdf,missing_pdf,,,,,0,missing_pdf,
028,Pyschology,The Pursuit of Happiness: Automatic Affective Impression Formation Influences Behavior,Bad,data/pdfs/Pyschology/028__the-pursuit-of-happiness-automatic-affective-impression-formation-influences-beh.pdf,missing_pdf,,,,,0,missing_pdf,
029,Pyschology,From Seeing to Being: Subliminal Social Comparisons Affect Implicit and Explicit Self-Evaluations,Bad,data/pdfs/Pyschology/029__from-seeing-to-being-subliminal-social-comparisons-affect-implicit-and-explicit-.pdf,missing_pdf,,,,,0,missing_pdf,
030,Pyschology,Correcting the Past: Failures to Replicate Psi,Bad,data/pdfs/Pyschology/030__correcting-the-past-failures-to-replicate-psi.pdf,missing_pdf,,,,,0,missing_pdf,
031,Pyschology,"Coronavirus COVID-19: A Short Review on the Psychological Effects of Coronavirus, How It Disturbs Social Life, Its Mechanism to Affect the Central Nervous System, Possible Modes of Transmission, and the Smart Lockdown Policy of Pakistan",Bad,data/pdfs/Pyschology/031__coronavirus-covid-19-a-short-review-on-the-psychological-effects-of-coronavirus-.pdf,missing_pdf,,,,,0,missing_pdf,
032,Pyschology,A psychosocial exploration of body dissatisfaction: A narrative review With a focus on India during COVID-19,Bad,data/pdfs/Pyschology/032__a-psychosocial-exploration-of-body-dissatisfaction-a-narrative-review-with-a-foc.pdf,missing_pdf,,,,,0,missing_pdf,
033,Pyschology,The neuropsychology of self-discipline: Does it really exist?,Bad,data/pdfs/Pyschology/033__the-neuropsychology-of-self-discipline-does-it-really-exist.pdf,missing_pdf,,,,,0,missing_pdf,
034,Pyschology,Moral Hypocrisy: Appearing Moral to Oneself Without Being So,Bad,data/pdfs/Pyschology/034__moral-hypocrisy-appearing-moral-to-oneself-without-being-so.pdf,missing_pdf,,,,,0,missing_pdf,
035,Pyschology,Environmental Disconnection: Coping with chaos in cluttered contexts,Bad,data/pdfs/Pyschology/035__environmental-disconnection-coping-with-chaos-in-cluttered-contexts.pdf,missing_pdf,,,,,0,missing_pdf,
036,Pyschology,Spontaneous Thought and Goal Pursuit: From Functions Such as Planning to Dysfunctions Such as Rumination,Bad,data/pdfs/Pyschology/036__spontaneous-thought-and-goal-pursuit-from-functions-such-as-planning-to-dysfunct.pdf,missing_pdf,,,,,0,missing_pdf,
037,Pyschology,The role of construal level for pain perception,Bad,data/pdfs/Pyschology/037__the-role-of-construal-level-for-pain-perception.pdf,missing_pdf,,,,,0,missing_pdf,
038,Pyschology,Enclothed cognition,Bad,data/pdfs/Pyschology/038__enclothed-cognition.pdf,missing_pdf,,,,,0,missing_pdf,
039,Pyschology,Implicit Theories of Intelligence Predict Achievement Across an Adolescent Transition: A Longitudinal Study and an Intervention,Neutral,data/pdfs/Pyschology/039__implicit-theories-of-intelligence-predict-achievement-across-an-adolescent-trans.pdf,missing_pdf,,,,,0,missing_pdf,
040,Pyschology,Enclothed cognition,Neutral,data/pdfs/Pyschology/040__enclothed-cognition.pdf,missing_pdf,,,,,0,missing_pdf,
041,Pyschology,Ego Depletion: Is the Active Self a Limited Resource?,Neutral,data/pdfs/Pyschology/041__ego-depletion-is-the-active-self-a-limited-resource.pdf,missing_pdf,,,,,0,missing_pdf,
042,Pyschology,Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action,Neutral,data/pdfs/Pyschology/042__automaticity-of-social-behavior-direct-effects-of-trait-construct-and-stereotype.pdf,missing_pdf,,,,,0,missing_pdf,
043,Pyschology,Inhibiting and Facilitating Conditions of the Human Smile: A Nonobtrusive Test of the Facial Feedback Hypothesis,Neutral,data/pdfs/Pyschology/043__inhibiting-and-facilitating-conditions-of-the-human-smile-a-nonobtrusive-test-of.pdf,missing_pdf,,,,,0,missing_pdf,
044,Pyschology,A study of prisoners and guards in a simulated prison,Neutral,data/pdfs/Pyschology/044__a-study-of-prisoners-and-guards-in-a-simulated-prison.pdf,missing_pdf,,,,,0,missing_pdf,
045,Pyschology,Predicting adolescent cognitive and self-regulatory competencies from preschool delay of gratification,Neutral,data/pdfs/Pyschology/045__predicting-adolescent-cognitive-and-self-regulatory-competencies-from-preschool-.pdf,missing_pdf,,,,,0,missing_pdf,
046,Pyschology,Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes,Neutral,data/pdfs/Pyschology/046__revisiting-the-marshmallow-test-a-conceptual-replication-investigating-links-bet.pdf,missing_pdf,,,,,0,missing_pdf,
047,Pyschology,Elderly but Not Outdated: Examining Age Stereotypes in the 21st Century,Neutral,data/pdfs/Pyschology/047__elderly-but-not-outdated-examining-age-stereotypes-in-the-21st-century.pdf,missing_pdf,,,,,0,missing_pdf,
048,Pyschology,A quantum microtubule substrate of consciousness is experimentally supported and solves the binding and epiphenomenalism problems,Neutral,data/pdfs/Pyschology/048__a-quantum-microtubule-substrate-of-consciousness-is-experimentally-supported-and.pdf,missing_pdf,,,,,0,missing_pdf,
